id,date,time,country,nearest_places,hazard_type,landslide_type,trigger,storm_name,fatalities,injuries,source_name,source_link,comments,location_description,location_accuracy,landslide_size,photos_link,cat_src,cat_id,countryname,near,distance,adminname1,adminname2,population,countrycode,continentcode,key,version,tstamp,changeset_id,latitude,longitude,geolocation
3170,03/03/2011,Afternoon,Colombia,"California village, Sutara valley, NE of Bucaramanga, Santander department",landslide,Mudslide,Downpour,,3,,,http://colombiareports.com/colombia-news/news/14728-deadly-mudslide-triggers-mass-evacuation-order.html,"Authorities in the northern Colombian department of Santander ordered the evacuation of 15,000 residents Thursday after mudslides killed at least three.  The decision was made amid fears that a double mudslide that hit the village of California in the afternoon could cause more destruction downstream.  The 15,000 people who were ordered to evacuate live south of California in the Sutara valley all the way to the northeastern slums of the department capital Bucaramanga.  According to locals, it has been raining in the region around Bucaramanga for three consecutive days.",,Known_within_5_km,Medium,,glc,3170,Colombia,Matanza,6.16385,Santander,,1669,CO,SA,s5jkEumc7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,7.35,-72.966700000000003,"(7.35, -72.966700000000003)"
3168,03/02/2011,Night,Panama,"road between Loma Muleto(?) and Junquito(?), between Almirante and Changuinola, Bocas del Toro",landslide,Landslide,Downpour,,0,,,http://www.newsroompanama.com/panama/2434-off-season-rain-creating-crop-worries-and-landslides.html,"Elsewhere a landslide blocked the highway between Almirante and Changuinola in Bocas del Toro Tuesday.  It occurred between the communities of Loma Muleto and Junquito.  The landslide was caused by rains over the last two days, causing flooding along the Teribe and Cricamola rivers. ",,Known_within_15_km,Medium,,glc,3168,Panama,Almirante,8.414910000000001,Bocas del Toro,,8114,PA,NA,S9x2nSdQU,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,9.3224,-82.473200000000006,"(9.3224, -82.473200000000006)"
3119,02/14/2011,,Ecuador,"Salitre(Del Salitre) town, Pichincha",landslide,Mudslide,Downpour,,0,,,http://www.theweathernetwork.com/news/storm_watch_stories3&stormfile=mudslide_in_ecuador_destroys_150211,"February 15, 2011 â€” Salitre and Sigchos, Ecuador (Reuters) Heavy rains cause landslide that destroys homes and kills at least two.  A mudslide sparked by heavy rainfall in Ecuador killed at least two on Monday (February 14).  Winter storms have caused rivers to flood and provoked lethal amounts of mud to cascade down mountainsides, leaving a trail of devastation.  In the riverside town of Salitre, one resident was surveying the site of his brother's home, which was practically lifted off the ground.  â€œThey lost their crops. It pains me a lot because they are my family. My brother. My sister-in-law. They lost their home,â€ he said.",,Known_within_10_km,Medium,,glc,3119,Ecuador,Machachi,25.829229999999999,Pichincha,,25742,EC,SA,S52opsFc4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,-0.6273,-78.366399999999999,"(-0.62729999999999997, -78.366399999999999)"
3169,03/02/2011,,United States,"near rt 11 between Berwick and Shickshinny, PA",landslide,Mudslide,Rain,,0,,WNEP,"http://www.wnep.com/news/countybycounty/wnep-luz-mudslide-route-11-salem-township,0,7209375.story","Some drivers in Luzerne County have been dealing with a mudslide along Route 11 between Shickshinny and Berwick.  One official calls the slide a hazardous situation. The mudslide has surrounded a piece of heavy machinery and has approached a nearby home. The family has left. The township condemmed and posted the home near the mudslide as unsafe. Officials fear the forcasted rain will trigger another mudslide.  ""Once the emergency management looked at what was going on they decided it was appropriate for these people, that this was an unsafe environment for you here,"" explained Salem Township Supervisor Bob Pearse. ""We contacted our attorney and then our engineer to take a look at that situation and see what we could do as a township. With the spring rains we may want to jump on this as soon as possible.""  Ed Danko lives just down the road from the mudslide. He said he is not surprised that the hill gave way. ""It was a year or two it came down when there was a deep snow and it melted fast. That's what started it and now it happens more frequently,"" said Danko.  PennDOT said the slide made its way to Route 11. It did not close the road and crews were able to clean it up quickly.  ""There is water coming out of the fields up there and until they correct it it will continue to come down on there,"" Danko added.",Above_road,Known_within_10km,Medium,,glc,3169,United States,Glen Lyon,8.31157,Pennsylvania,Luzerne County,1873,US,NA,h9uUFYxXCM,2,Tue Jan 12 2016 23:34:04 GMT+0000 (UTC),1281426283,41.120399999999997,-76.139799999999994,"(41.120399999999997, -76.139799999999994)"
3167,03/02/2011,Night,Panama,Los Santos province,landslide,Landslide,Downpour,,0,,,http://www.newsroompanama.com/panama/2434-off-season-rain-creating-crop-worries-and-landslides.html,"Out of season heavy rainfall  is causing problems in Panama from crop damage to landslides.  The rain continued to fall on Tuesday night (March 2)  in several areas of  Los Santos province threatening, melon, water melon and tomato production and livestock foraging.The Ministry of Agricultural Development in Los Santos, is monitoring   areas where the rains are being reported.  An official said the rains were worrisome   because they were encouraging a proliferation of pests and diseases, which increases the cost of production.",,Known_within_50_km,Medium,,glc,3167,Panama,La Palma,13.40535,Los Santos,,1283,PA,NA,SGW7vSFK7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,7.5955,-80.38,"(7.5955000000000004, -80.38)"
3135,02/18/2011,,United States,"mile marker 17, Sunrise Hwy., Alpine, CA",landslide,Complex,Downpour,,0,,,http://eastcountymagazine.org/node/5520,"February 18, 2011 (Alpine) â€“ A solo vehicle spun out of control, rolling overall several times shortly before 10 p.m. tonight on eastbound I-8 just west of Willows Road in Alpine. According to the California Highway Patrol website, one patient is bleeding from the head.  In addition CHP has received a report of a mudslide or rockslide on Sunrise Highway near mile marker 17. A separate caller reported a boulder on the southbound side of Sunrise Highway near old Highway 80. ",,Known_within_15_km,Medium,,glc,3135,United States,Descanso,9.82301,California,San Diego County,1423,US,NA,s9JMJ9FK7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,32.911200000000001,-116.5369,"(32.911200000000001, -116.5369)"
1956,06/07/2010,,United States,Lamoille Canyon Scenic Byway in northeast Nevada,landslide,Landslide,Downpour,,0,,,http://e-pao.net/GP.asp?src=3..100610.jun10,Officials say no one was hurt or stranded by a mudslide blocking the Lamoille Canyon Scenic Byway in northeast Nevada.  The U.S. Forest Service said Monday the mud was about 100 feet wide and about 20 feet deep in some places. A forest engineer compared it to pancake batter.,,Known_within_10_km,Medium,,glc,1956,United States,Spring Creek,16.139959999999999,Nevada,Elko County,12361,US,NA,s5_YG5dK7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,40.655299999999997,-115.4195,"(40.655299999999997, -115.4195)"
3131,02/16/2011,,Jamaica,"communities Cascade, Pad House, Stand Pipe, and Revale (can't find any), Buff Bay Valley",landslide,Landslide,Downpour,,0,,,http://jamaica-gleaner.com/gleaner/20110219/lead/lead6.html,"February 19, 2011 RESIDENTS IN sections of Buff Bay Valley remained marooned yesterday following Wednesday's massive landslide which left the adjoining communities of Cascade, Pad House, Stand Pipe, and Revale cut off.  Councillor for the area, Gloria Silvera, told The Gleaner yesterday that a team from the Ministry of Transport and Works, headed by Mike Henry, would tour the area early next week to have a first-hand look at the damage and to make an assessment.  ""Persons are risking their lives in order to get out of their community,"" Silvera said. ""Some have been able to climb on to the hillside above the breakaway, which is rather risky as that area is slippery and one could plunge into the ravine below."" ",,Known_within_10_km,Medium,,glc,3131,Jamaica,Buff Bay,7.52317,Portland,,2757,JM,NA,s9zp5tdKW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,18.168900000000001,-76.685199999999995,"(18.168900000000001, -76.685199999999995)"
3130,02/16/2011,,Jamaica,"Junction rd(?), Grande Hole(?), St. Mary Parish",landslide,Landslide,Downpour,,0,,,http://go-jamaica.com/news/read_article.php?id=26536,"2011-02-16   The National Works Agency (NWA) says roadways in St Mary and St. Thomas have been seriously affected by persistent rains. ...  In the meantime, the NWA says the Junction Road in St. Mary is also impassable in the community of Grande Hole. The road is being blocked by landslides. Mr Shaw says the NWA has mobilized a crew and is now in the process of having the Junction Road re-opened.   -----  2011-02-17  Meanwhile, Shaw says a landslide along the Junction main road in St. Mary has been cleared and that the water level that was threatening the Rio Grande bridge in Portland has since receded. ",,Known_within_25_km,Medium,,glc,3130,Jamaica,Richmond,3.7758,Saint Mary,,2046,JM,NA,s5EW5udBW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,18.272400000000001,-76.910399999999996,"(18.272400000000001, -76.910399999999996)"
3120,02/14/2011,,Ecuador,"Sigchos (town or canton), Cotapaxi",landslide,Mudslide,Downpour,,2,,,http://www.theweathernetwork.com/news/storm_watch_stories3&stormfile=mudslide_in_ecuador_destroys_150211,"In the town of Sigchos, two workers died, while another was still missing.  The town's mayor, Jose Villamarin, said the victims would not have seen the mud coming.  â€œA landslide came from the top of the mountain and they could not and they could not see that from above tons of earth and mud came down,â€ said Villamarin.  ...  February 15, 2011 â€” Salitre and Sigchos, Ecuador (Reuters) Heavy rains cause landslide that destroys homes and kills at least two.  ",,Known_within_25_km,Medium,,glc,3120,Ecuador,SaquisilÃ,30.811689999999999,Cotopaxi,,3778,EC,SA,hJX2pDdQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,-0.6549,-78.873999999999995,"(-0.65490000000000004, -78.873999999999995)"
2962,01/11/2011,23:30:00,Costa Rica,"Route 32, San Jose to Guapiles",landslide,Landslide,Downpour,,0,,,http://insidecostarica.com/dailynews/2011/january/12/costarica11011209.htm,The Ruta 32 - San JosÃ© to Guapiles - is closed this morning due to landslide occurring overnight. The closure occurred around 11:30pm Tuesday caused by the late evening rain. This morning officials of the Ministerio de Obras PÃºblicas y Transportes (MOPT) are verifying the extent of the landslide and will be announcing the reopening of the route.,,Known_within_25_km,Medium,,glc,2962,Costa Rica,GuÃ¡piles,17.23264,LimÃ³n,,19092,CR,NA,D9ZVMhdBU,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,10.166,-83.935599999999994,"(10.166, -83.935599999999994)"
3090,02/05/2011,,United States,"Rich Cove rd., Buck Mountain, Maggie Valley, NC",landslide,Mudslide,Rain,,0,,Citizen-Times,http://www.citizen-times.com/article/20100410/NEWS/100903081/0/OUTDOORS/Landslides-surge-WNC?odyssey=nav%7Chead,"Heavy rain and snow are suspected in causing the most destructive landslide in the region since the deadly 2004 slide in Macon County.  A wall of mud rolled off the top of Buck Mountain in Maggie Valley on Feb. 5, sliding 3,000 feet and cutting Rich Cove Road in two places. The slide cut off access to 37 homes and damaged at least four.  The U.S. Department of Agriculture's Emergency Watershed Protection program is spending $1.3 million there along with a state and local match of about $300,000 to fix the top of the mountain.  The slide happened after a system of retaining walls failed at Ghost Town in the Sky, an amusement park that is in bankruptcy. Maggie Valley will be responsible for hiring an engineer to do the work.  Betty Miner, whose home suffered broken windows and gutters but no serious damage during the slide, said Friday that crews are still working on building a road to the start of the slide.  Once the road is complete, an engineer will develop a repair plan. For now, Miner and her neighbors are living elsewhere because the mountain is still not safe.  Miner's glad for the pause in the rain. The unstable material above Rich Cove, about 16,000 tons, is more than the amount that came down last month. Heavy rain could trigger another slide.",Above_road,Known_within_5_km,Medium,,glc,3090,United States,Maggie Valley,1.20337,North Carolina,Haywood County,1150,US,NA,h9ZBrT2Ogs,2,Mon Sep 15 2014 19:49:27 GMT+0000 (UTC),4208655917,35.528799999999997,-83.100200000000001,"(35.528799999999997, -83.100200000000001)"
2907,12/28/2010,9:30:00,United States,"Mesquite rd, College Area, San Diego, CA",landslide,Mudslide,Downpour,,0,,,http://www.760kfmb.com/Global/story.asp?S=13751796,"28, 2010 8:25 PM  COLLEGE AREA (CBS 8) - With another big storm headed our way, things could get a lot worse before they get better for some local homeowners.  A retaining wall could not hold back tons of earth that ripped away from the rear of a property on Mesquite Road in the College area Tuesday.  San Diego Fire-Rescue units were called to the scene after someone called just before 9:30 a.m. to report a mudslide down a canyon wall. Crews and a city geologist determined the home did not have to be evacuated for now.",,Known_within_1_km,Small,,glc,2907,United States,La Mesa,6.02579,California,San Diego County,57065,US,NA,DJUEO0uKW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,32.770800000000001,-117.0873,"(32.770800000000001, -117.0873)"
1808,05/02/2010,,United States,"Highway 96 W near Natchez Trace Bridge, TN",landslide,Landslide,Downpour,,0,,,,"Williamson County Highway Department crews were kept busy right after the rain event, clearing hillside debris off roadways. Some of the biggest slides happened on Highway 96 West, near the Natchez Trace Bridge, as well as on Holly Tree Gap, where a slide closed that  roadway for about a week.",,Known_within_1_km,Medium,,glc,1808,United States,Fairview,11.678369999999999,Tennessee,Williamson County,7720,US,NA,SGdIuJgBW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,35.986199999999997,-86.992000000000004,"(35.986199999999997, -86.992000000000004)"
3076,01/30/2011,Morning,United States,"Fields Creek rd, 4.5 mi from creek mouth, Winifrede, Kanawha , WV",landslide,Mudslide,Downpour,,0,,,http://www.dailymail.com/News/Kanawha/201101300779,"Sunday January 30, 2011   One lane has reopened in Winifrede Hollow in eastern Kanawha County after mud and rocks made their way onto the main road and a privately owned rail track.  Kanawha Metro 911 dispatchers said it happened Sunday morning in Winifrede. Rocks and mud rolled down a hillside onto Fields Creek Road about 4-1/2 miles from the mouth of the hollow, effectively blocking the two lane road and a Big Eagle Railroad owned rail track.  Dispatchers said a coal company stationed up the hollow cleared one lane of Fields Creek Road. Department of Highways officials told dispatchers they likely wouldn't be able to get to the road until Monday. Officials at Big Eagle Railroad told dispatchers they would hire a private contractor to clear the rail line, which is used only by that company. ",,Known_within_5_km,Medium,,glc,3076,United States,Chesapeake,6.15192,West Virginia,Kanawha County,1554,US,NA,s5n9jDFQ7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,38.1721,-81.562700000000007,"(38.1721, -81.562700000000007)"
3043,01/18/2011,15:00:00,United States,"Idaho 55, between Banks-Lowman Road and Smith's Ferry, about 3 miles north of Banks, Boise County, Idaho",landslide,Complex,Freeze_thaw,and Rain,0,,,http://www.fox12idaho.com/Global/story.asp?S=13866377,"Banks, Idaho -- Mother Nature is still causing havoc in Boise County. Idaho 55 has been hit by rock and mudslides and one of them was bad enough to close down the road. *Idaho 55 is closed as of 9 p.m. on Tuesday; check or call 511 for updated road information from the Idaho Transportation Department. The road was closed down twice on Tuesday. Crews have been working furiously to get it back open. It's unstable hillsides saturated with water that have created the potential for major disaster. ""We've got an area up there right now that's very unstable, were going to do everything we can to get the road open,"" said Dan Davis, with the Idaho Transportation Department. A slide the size of a football field came down the mountain and covered the roadway. ""This is a little early for our spring thaw, but that's what we're experiencing along with a lot of moisture in the form of rain,"" said Davis.  -----  A large mudslide about three miles north of Banks caused the Idaho Transportation Department to close the road, after rocks the size of dishwashers fell from the unstable mountainside.",,Known_within_5_km,Medium,,glc,3043,United States,Idaho City,38.275039999999997,Idaho,Boise County,485,US,NA,sJi8GGgQU,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,44.1126,-116.10429999999999,"(44.1126, -116.10429999999999)"
3015,01/16/2011,,United States,"Banks-Lowman rd(Highway 17) between Banks and Middle Fork rd,  Boise county, ID",landslide,Mudslide,Downpour,,0,,,http://www.kboi2.com/news/local/113880644.html,"Dispatch says Highway 17, also called the Banks-Lowman Road was closed due to mudslides from Banks to Middle Fork Rd. It was reopened early Monday afternoon.  ...  Jan 17, 2011 at 10:38 AM  BOISE - Most of the roads that had been closed Monday in Boise County are now back open.  Numerous roads had been washed out by mudslides and flowing water due to the heavy rain from over the weekend.  Homeowners and emergency crews spent Monday dealing with the aftermath. Occurred sometime over the weekend.",,Known_within_10_km,Medium,,glc,3015,United States,Idaho City,34.468870000000003,Idaho,Boise County,485,US,NA,SGDPGJgBW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,44.096699999999998,-116.0504,"(44.096699999999998, -116.0504)"
3021,01/16/2011,,United States,"Robie Creek rd, Boise county, ID",landslide,Mudslide,Downpour,,0,,,http://www.ktvb.com/news/Boise-County-Ccleans-up-after-heavy-rains-113991424.html,"Several inches of rain lead to mudslides in Boise County, trapping people in their homes while crews worked to repair washed out and mud covered roads.   Some residents in the area also had to dig out Monday  ...  Just down the way from Whitaker's home, on Robie Creek Road, crews worked to clear multiple mud slides that spilled rock and debris into the roadway.  ""It was blocked all the way over to the creek just right over there -- higher than my tires are,"" said Joe Ellsworth, a Boise County Road Crew worker. ",,Known_within_5_km,Medium,,glc,3021,United States,Boise,14.99911,Idaho,Ada County,145987,US,NA,DJkZ95gc4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,43.662599999999998,-116.0303,"(43.662599999999998, -116.0303)"
3018,01/16/2011,,United States,"house in area of Rocky Canyon rd milepost 1,  Boise county, ID",landslide,Mudslide,Downpour,,0,,,http://www.kboi2.com/news/local/113880644.html,"Jan 17, 2011 at 10:38 AM  BOISE - Most of the roads that had been closed Monday in Boise County are now back open.  Numerous roads had been washed out by mudslides and flowing water due to the heavy rain from over the weekend.  Homeowners and emergency crews spent Monday dealing with the aftermath.  ...  Boise County Dispatch says Rocky Canyon Rd is still closed in locations.  Rocky Canyon Rd is washed out at milepost 1, and dispatch says one house has been at least partially damaged by a mudslide in the area. Occurred sometime over the weekend.",,Known_within_1_km,Medium,,glc,3018,United States,Boise,14.32586,Idaho,Ada County,145987,US,NA,D5QtJ5FK4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,43.636099999999999,-116.0287,"(43.636099999999999, -116.0287)"
2930,01/02/2011,,United States,"Route 7, Jefferson County, Ohio",landslide,Mudslide,Freeze_thaw,,0,,,http://www.wtov9.com/news/26345688/detail.html,"On Sunday, a rockslide blocked the shoulder along Route 7 south just south of the New Alexandria exit in Jefferson County. The shoulder where the rocks came to rest was closed off with orange barriers to alert drivers of the hazard. Officials said the weekend warm-up and rainfall, after the extreme cold in December, is likely to blame. In Ohio County, the weather did not bring down more trees and mud at a known landslide in Triadelphia. A collection of dirt and debris that had previously fallen from the landslide remains at the base of the hill. Officials said they were worried about the changing weather and were keeping a close eye on that particular area through the holiday weekend. ",,Known_within_1_km,Small,,glc,2930,United States,Mingo Junction,2.81727,Ohio,Jefferson County,3454,US,NA,S9LRASdQ7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,40.297499999999999,-80.619600000000005,"(40.297499999999999, -80.619600000000005)"
2910,12/28/2010,14:00:00,United States,"Highway 60 just west of Jack Rabbit Trail and Gilman Springs Road, CA",landslide,Landslide,Downpour,,0,,,http://blogs.pe.com/news/digest/2010/12/badlands-landslide-blocking-pa.html,,,Known_within_1_km,Small,,glc,2910,United States,Moreno Valley,9.07891,California,Riverside County,193365,US,NA,h5TLr0PQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,33.938499999999998,-117.1324,"(33.938499999999998, -117.1324)"
2899,12/23/2010,Evening,Colombia,"village of San Gerardo, La Cruz, Narino province",landslide,Landslide,Downpour,,13,,,http://www.mensa-bg.org/on-slightest-12-reported-blank-now-colombia-landslide/,"Bogota - A mudslide in western Colombia has killed 13 people and injured 25 others, a news report said Saturday. The mudslide hit several buildings and vehicles in the town of La Cruz, in Narino province, local government official Fabio Trujillo was quoted as saying by Colombian news website elpais.com.co. The landslide hit late Thursday, and was blamed on heavy rains in recent weeks. The latest incident brings to 297 the number of people confirmed killed in floods and mudslides this year. A landslide in rain-drenched southeastern Colombia smashed into five homes and a bar in a town near the Ecuador border, killing at least 13 people, the local mayor said. ""The latest report given to me says 13 dead and 27 injured taken to hospital, with three people presumed missing,"" La Cruz township mayor Alexander Realpe told reporters by telephone. He said rescue crews were busy sifting through mud and debris in the village of San Gerardo. The landslide covered a wide area, burying five homes and a bar where a party was taking place, he said.",,Known_within_5_km,Large,,glc,2899,Colombia,San Pablo,4.95353,NariÃ±o,,6522,CO,SA,h9TUJPFQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,1.68,-76.97,"(1.68, -76.97)"
2881,12/22/2010,,United States,City Creek area in San Bernardino County,landslide,Complex,Downpour,,0,,,http://abclocal.go.com/kabc/story?section=weather&id=7858797,"In the City Creek area in San Bernardino County, the five-day downpour created thick mud and debris flow that washed away Boulder Creek Road Bridge.",,Known_within_10_km,Small,,glc,2881,United States,Highland,1.85916,California,San Bernardino County,53104,US,NA,SGsR20PBU,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,34.135800000000003,-117.1906,"(34.135800000000003, -117.1906)"
2884,12/22/2010,9:00:00,United States,"Soboba Road, San Jacinto, CA",landslide,Landslide,Downpour,,0,,,http://blogs.pe.com/news/digest/2010/12/san-jacinto-vehicles-get-stuck.html,"Mud and debris flows buried several vehicles up to their windows early Wednesday on Soboba Road near The Country Club at Soboba Springs golf course in San Jacinto. ""About a 4-foot-high mound of gravel and mud and silt"" came down from the hill, said Frank Wagner, 69, of Hemet, who came upon the scene about _ mile northwest of the golf course driving range. Wagner, who is a starter at the golf course, was checking out the area after the overnight storm pummeled the San Jacinto Valley. Wagner came upon the scene about 9:30 a.m. after one motorist had returned to wait for a tow truck to free her Chevrolet Suburban. He did not ask the woman what time her car became mired in the muck. ""It was just bizarre,"" he said of the conditions on the road, which he has traveled for years. Of a Toyota Avalon, he said, ""All I could see was the roof of a car."" Everything below the windshield wipers and windows down was buried in mud. Five cars were stuck. ",,Exact_location,Small,,glc,2884,United States,San Jacinto,2.92944,California,Riverside County,44199,US,NA,s5Wip3Pc4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,33.807099999999998,-116.9435,"(33.807099999999998, -116.9435)"
2885,12/22/2010,,United States,"Highway 330 between Running Springs and Highland, CA",landslide,Landslide,Downpour,,0,,,http://rimoftheworld.net/6244,Highway 330 between Running Springs and Highland is expected to be closed for an extended period of time. Running Springs resident Jeff Dambrun shares pictures of the damaged roadway.,,Known_within_10_km,Small,,glc,2885,United States,Running Springs,6.40077,California,San Bernardino County,4862,US,NA,D9kor0tBW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,34.1813,-117.1709,"(34.1813, -117.1709)"
2876,12/21/2010,14:10:00,United States,"Castaways restaurant, San Bernardino, CA",landslide,Mudslide,Downpour,,0,,,http://www.silobreaker.com/mud-slide-reported-near-san-bernardino-restaurant-5_2263951033153617951,"A mudslide was reported on the access road near Castaways restaurant, San Bernardino police said. About 2:10 p.m., mud on the north side of the hill reportedly slid down the access road.",,Known_within_1_km,Small,,glc,2876,United States,Muscoy,4.5152,California,San Bernardino County,10644,US,NA,s5VVr-uQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,34.160800000000002,-117.2959,"(34.160800000000002, -117.2959)"
2887,12/22/2010,Morning,United States,"Highland, CA",landslide,Mudslide,Downpour,,0,,,http://abcnews.go.com/US/wet-west-aftermath-southern-california-communities-surrounded-mud/story?id=12464170,"On Wednesday morning, a mudslide devastated the town of Highland, Calif., near the foothills of the San Bernardino Mountains. Jasmine Martinez had to leave her home as mud poured down the hillside Wednesday. ""We tried to open the gate because the mud was blocking it,"" Martinez told ABC News Radio. ""So we couldn't get out. We couldn't leave."" Most of the residents' cars are now buried in mud, and more than 20 homes were destroyed in an instant. ""The current was going really hard. It was pushing us. Because we had to go back and get our id's, social security, important stuff. Because we thought it was to going to go away,"" Martinez said. ""All the mud and the rain. So it was really horrible."" ",,Known_within_5_km,Medium,,glc,2887,United States,Highland,1.95744,California,San Bernardino County,53104,US,NA,DGv22-uK7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,34.140700000000002,-117.1935,"(34.140700000000002, -117.1935)"
2890,12/22/2010,,United States,"Green Valley Lake, CA",landslide,Rockfall,Downpour,,0,,,http://abcnews.go.com/US/wet-west-aftermath-southern-california-communities-surrounded-mud/story?id=12464170,"In the mountain town of Green Valley Lake, rock slides and flooding and closed off access in and out of the town, the Los Angeles Times reported.",,Known_within_5_km,Small,,glc,2890,United States,Running Springs,3.35384,California,San Bernardino County,4862,US,NA,h93R1pPQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,34.217399999999998,-117.07470000000001,"(34.217399999999998, -117.07470000000001)"
1947,06/05/2010,17:00:00,United States,"Bigelow Boulevard between downtown and Bloomfield, Pittsburgh,  Allegheny County, PA",landslide,Mudslide,Downpour,,0,,,http://www.post-gazette.com/pg/10157/1063791-100.stm,"Brief but heavy downpours Saturday afternoon in scattered parts of Allegheny County caused flash flooding that stranded motorists, flooded basements and created mudslides.  About three-quarters of an inch of rain fell within an hour beginning about 5 p.m., according to the National Weather Service in Moon.  â€¦  A mudslide reportedly blocked part of Bigelow Boulevard between Downtown and Bloomfield",,Known_within_5_km,Medium,,glc,1947,United States,Pittsburgh,1.93338,Pennsylvania,Allegheny County,305704,US,NA,h9fl0hgBW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,40.450699999999998,-79.9773,"(40.450699999999998, -79.9773)"
2893,12/22/2010,2:30:00,United States,El Camino Real south of Chestnut Avenue,landslide,Mudslide,Downpour,,0,,,http://carlsbad.patch.com/articles/storm-brings-mudslide-flooding-to-carlsbad,"Just a few miles down El Camino Real south of Chestnut Avenue, the right lane was blocked as city crews cleaned up a mudslide. According to the supervisor on site, the mudslide started around 2 or 3 a.m. Crews put out flares as they worked to stop the mudflow. During daylight hours, they swept the mud off the road and used heavy equipment to stabilize the area. Several roads were also closed. Celinda Drive, which had a tree blocking the road, was cleared quickly as crews quickly chopped up the tree and got it off the street. ",,Known_within_5_km,Small,,glc,2893,United States,Carlsbad,5.86771,California,San Diego County,105328,US,NA,s5WX1pucW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,33.146599999999999,-117.28919999999999,"(33.146599999999999, -117.28919999999999)"
2895,12/22/2010,Early Morning,United States,Orange Show Road and Tippecanoe Avenue in San Bernardino,landslide,Mudslide,Downpour,,0,,,http://www.sbsun.com/ci_16916034,"In San Bernardino, police, firefighters and other personnel were in a neighborhood this morning at the corner of Bangor Avenue and Piedmont Drive where dispatchers received reports of a major mudslide. Rialto dispatchers indicated a creek near Linden Avenue was close to overflowing due to the storm, and major flooding was also reported near the corner of Orange Show Road and Tippecanoe Avenue in San Bernardino.",,Exact_location,Small,,glc,2895,United States,Loma Linda,3.23578,California,San Bernardino County,23261,US,NA,DJyrO0PQW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,34.077500000000001,-117.2599,"(34.077500000000001, -117.2599)"
2896,12/22/2010,3:00:00,United States,"La Jolla, CA",landslide,Mudslide,Downpour,,0,,,http://www.examiner.com/conservative-in-san-diego/heavy-rains-wind-mudslide-hit-la-jolla-california,"There was a small mudslide in a La Jolla neighborhood.  More are expected as the rains abate.  Heavy waterfall soaks the ground creating a slurry of unconsolidated dirt.  Most folks call it mud, and itâ€™s what slides across the roads to create better bottlenecks than usual on the cityâ€™s streets.  Itâ€™s really bad news when itâ€™s the land supporting a house. Surveying the aftermath of mudslide damage at his La Jolla home at 2569 Hidden Valley Road that happened on Dec. 22, Sean Erickson said today considers himself lucky: Sort of. â€œI got a call from my wife at work screaming there was a river of mud coming down the steps onto the patio and the house was going to flood,â€ he said. â€œThe fire department got out here maybe five minutes later and they built a trench system that had all the water and mud flow around the house. Had they been five minutes later, we probably would have had mud in the house.â€",,Exact_location,Small,,glc,2896,United States,La Jolla,2.01316,California,San Diego County,42808,US,NA,SGX120tQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,32.847099999999998,-117.2527,"(32.847099999999998, -117.2527)"
